x,y,layer1,layer2,voltage1,voltage2,current
2293.01,165.695,GND,POWER,0.011516,0.011497,0.0088699
2293.01,165.695,POWER,BOTTOM_LAYER,0.011497,0.0114957,0.0088699
2293.01,323.175,TOP_LAYER,GND,0.0114256,0.0114159,0.0666863
2293.01,323.175,GND,POWER,0.0114159,0.0113846,0.0146874
2293.01,323.175,POWER,BOTTOM_LAYER,0.0113846,0.0113824,0.0146874
2332.38,244.435,TOP_LAYER,GND,0.0115249,0.0115287,-0.0262319
2332.38,244.435,GND,POWER,0.0115287,0.0115226,0.00287166
2332.38,244.435,POWER,BOTTOM_LAYER,0.0115226,0.0115222,0.00287166
2371.75,323.175,TOP_LAYER,GND,0.0115081,0.0115158,-0.0531936
2371.75,323.175,GND,POWER,0.0115158,0.0115254,-0.00450853
2371.75,323.175,POWER,BOTTOM_LAYER,0.0115254,0.0115261,-0.00450853
2411.12,86.9548,TOP_LAYER,GND,0.0117893,0.0117884,0.00620629
2411.12,86.9548,GND,POWER,0.0117884,0.0117685,0.00931065
2411.12,86.9548,POWER,BOTTOM_LAYER,0.0117685,0.0117672,0.00931065
2411.12,1031.84,TOP_LAYER,GND,0.00927126,0.00923598,0.241954
2411.12,1031.84,GND,POWER,0.00923598,0.0096539,-0.195988
2411.12,1031.84,POWER,BOTTOM_LAYER,0.0096539,0.00968248,-0.195988
2450.49,165.695,TOP_LAYER,GND,0.0118645,0.0118599,0.0312069
2450.49,165.695,GND,POWER,0.0118599,0.0118309,0.0136092
2450.49,165.695,POWER,BOTTOM_LAYER,0.0118309,0.0118289,0.0136092
2450.49,953.097,TOP_LAYER,GND,0.00938789,0.00942317,-0.241954
2450.49,953.097,GND,POWER,0.00942317,0.00984047,-0.195697
2450.49,953.097,POWER,BOTTOM_LAYER,0.00984047,0.00986901,-0.195697
2489.86,86.9548,TOP_LAYER,GND,0.0119793,0.0119777,0.0106953
2489.86,86.9548,GND,POWER,0.0119777,0.0119532,0.0115032
2489.86,86.9548,POWER,BOTTOM_LAYER,0.0119532,0.0119515,0.0115032
2529.23,165.695,TOP_LAYER,GND,0.0120642,0.0120597,0.0307508
2529.23,165.695,GND,POWER,0.0120597,0.0120248,0.0163771
2529.23,165.695,POWER,BOTTOM_LAYER,0.0120248,0.0120224,0.0163771
2544.9,1192.7,TOP_LAYER,GND,0.00702072,0.00702072,6.06356e-14
2544.9,1192.7,GND,POWER,0.00702072,0.00631652,0.841641
2544.9,1192.7,POWER,BOTTOM_LAYER,0.00631652,0.00626836,0.841641
2568.6,86.9548,TOP_LAYER,GND,0.0121829,0.0121813,0.0108202
2568.6,86.9548,GND,POWER,0.0121813,0.0121519,0.0137666
2568.6,86.9548,POWER,BOTTOM_LAYER,0.0121519,0.0121499,0.0137666
2607.97,165.695,TOP_LAYER,GND,0.0122773,0.0122736,0.0255101
2607.97,165.695,GND,POWER,0.0122736,0.0122332,0.0189256
2607.97,165.695,POWER,BOTTOM_LAYER,0.0122332,0.0122305,0.0189256
2627.66,756.246,TOP_LAYER,GND,13.7712,13.7712,-0.0733362
2627.66,756.246,GND,POWER,13.7712,13.7714,-0.102489
2627.66,756.246,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0610214
2627.66,834.987,TOP_LAYER,GND,13.7714,13.7714,-0.0867783
2627.66,834.987,GND,POWER,13.7714,13.7716,-0.131435
2627.66,834.987,POWER,BOTTOM_LAYER,13.7716,13.7717,-0.0789085
2627.66,913.727,TOP_LAYER,GND,13.772,13.772,-0.0158814
2627.66,913.727,GND,POWER,13.772,13.7722,-0.0713837
2627.66,913.727,POWER,BOTTOM_LAYER,13.7722,13.7722,-0.0453853
2627.66,992.467,TOP_LAYER,GND,13.7727,13.7728,-0.0347504
2627.66,992.467,GND,POWER,13.7728,13.7728,-0.0333556
2627.66,992.467,POWER,BOTTOM_LAYER,13.7728,13.7728,-0.0245699
2627.66,1071.21,TOP_LAYER,GND,13.7734,13.7734,-0.0386432
2627.66,1071.21,GND,POWER,13.7734,13.7734,-0.0140661
2627.66,1071.21,POWER,BOTTOM_LAYER,13.7734,13.7734,-0.0132897
2627.66,1149.95,TOP_LAYER,GND,13.7739,13.7739,0.0297782
2627.66,1149.95,GND,POWER,13.7739,13.7739,0.0157395
2627.66,1149.95,POWER,BOTTOM_LAYER,13.7739,13.7739,0.024787
2647.34,86.9548,TOP_LAYER,GND,0.012402,0.0123999,0.0145351
2647.34,86.9548,GND,POWER,0.0123999,0.0123625,0.0175097
2647.34,86.9548,POWER,BOTTOM_LAYER,0.0123625,0.01236,0.0175097
2647.34,244.435,TOP_LAYER,GND,0.0123462,0.0123462,-2.37923e-14
2647.34,244.435,GND,POWER,0.0123462,0.0123006,0.0213449
2647.34,244.435,POWER,BOTTOM_LAYER,0.0123006,0.0122975,0.0213449
2647.34,716.876,TOP_LAYER,GND,13.7712,13.7712,-0.0599527
2647.34,716.876,GND,POWER,13.7712,13.7714,-0.0838753
2647.34,716.876,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0516641
2647.34,795.617,TOP_LAYER,GND,13.7712,13.7712,-0.0822456
2647.34,795.617,GND,POWER,13.7712,13.7715,-0.121749
2647.34,795.617,POWER,BOTTOM_LAYER,13.7715,13.7715,-0.0728599
2647.34,874.357,TOP_LAYER,GND,13.7716,13.7717,-0.062437
2647.34,874.357,GND,POWER,13.7717,13.7719,-0.107251
2647.34,874.357,POWER,BOTTOM_LAYER,13.7719,13.7719,-0.065351
2647.34,953.097,TOP_LAYER,GND,13.7724,13.7724,0.00415235
2647.34,953.097,GND,POWER,13.7724,13.7725,-0.0446282
2647.34,953.097,POWER,BOTTOM_LAYER,13.7725,13.7725,-0.0307459
2647.34,1031.84,TOP_LAYER,GND,13.7731,13.7731,-0.0395863
2647.34,1031.84,GND,POWER,13.7731,13.7731,-0.0238808
2647.34,1031.84,POWER,BOTTOM_LAYER,13.7731,13.7731,-0.0195192
2647.34,1110.58,TOP_LAYER,GND,13.7737,13.7737,-0.00740943
2647.34,1110.58,GND,POWER,13.7737,13.7737,0.000225683
2647.34,1110.58,POWER,BOTTOM_LAYER,13.7737,13.7737,-0.00190639
2647.34,1189.32,TOP_LAYER,GND,13.7741,13.7741,0.175589
2647.34,1189.32,GND,POWER,13.7741,13.7741,0.0263952
2647.34,1189.32,POWER,BOTTOM_LAYER,13.7741,13.774,0.181218
2657.02,594.945,TOP_LAYER,GND,0.0120114,0.0120114,1.18962e-14
2657.02,594.945,GND,POWER,0.0120114,0.0120339,-0.0105248
2657.02,594.945,POWER,BOTTOM_LAYER,0.0120339,0.0120354,-0.0105248
2667.03,756.246,TOP_LAYER,GND,13.7711,13.7711,-0.0949171
2667.03,756.246,GND,POWER,13.7711,13.7714,-0.132356
2667.03,756.246,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0889733
2667.03,834.987,TOP_LAYER,GND,13.7711,13.7711,-0.169893
2667.03,834.987,GND,POWER,13.7711,13.7716,-0.22448
2667.03,834.987,POWER,BOTTOM_LAYER,13.7716,13.7716,-0.14943
2667.03,913.727,TOP_LAYER,GND,13.7719,13.772,-0.0700788
2667.03,913.727,GND,POWER,13.772,13.7722,-0.104689
2667.03,913.727,POWER,BOTTOM_LAYER,13.7722,13.7722,-0.0709249
2667.03,992.467,TOP_LAYER,GND,13.7728,13.7728,-0.0251876
2667.03,992.467,GND,POWER,13.7728,13.7729,-0.0352088
2667.03,992.467,POWER,BOTTOM_LAYER,13.7729,13.7729,-0.0241063
2667.03,1071.21,TOP_LAYER,GND,13.7734,13.7734,-0.00738688
2667.03,1071.21,GND,POWER,13.7734,13.7735,-0.00754452
2667.03,1071.21,POWER,BOTTOM_LAYER,13.7735,13.7735,-0.00529895
2667.03,1149.95,TOP_LAYER,GND,13.774,13.774,0.0213828
2667.03,1149.95,GND,POWER,13.774,13.7739,0.0194446
2667.03,1149.95,POWER,BOTTOM_LAYER,13.7739,13.7739,0.0230947
2686.71,165.695,TOP_LAYER,GND,0.0125128,0.0125075,0.0361182
2686.71,165.695,GND,POWER,0.0125075,0.0124531,0.0255141
2686.71,165.695,POWER,BOTTOM_LAYER,0.0124531,0.0124494,0.0255141
2686.71,716.876,TOP_LAYER,GND,13.7711,13.7712,-0.0664397
2686.71,716.876,GND,POWER,13.7712,13.7714,-0.0996006
2686.71,716.876,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0679687
2686.71,795.617,TOP_LAYER,GND,13.7711,13.7711,-0.126837
2686.71,795.617,GND,POWER,13.7711,13.7714,-0.181237
2686.71,795.617,POWER,BOTTOM_LAYER,13.7714,13.7715,-0.12202
2686.71,874.357,TOP_LAYER,GND,13.7715,13.7715,-0.117379
2686.71,874.357,GND,POWER,13.7715,13.7719,-0.168765
2686.71,874.357,POWER,BOTTOM_LAYER,13.7719,13.7719,-0.113772
2686.71,953.097,TOP_LAYER,GND,13.7724,13.7724,-0.0394635
2686.71,953.097,GND,POWER,13.7724,13.7725,-0.0601846
2686.71,953.097,POWER,BOTTOM_LAYER,13.7725,13.7725,-0.0412978
2686.71,1031.84,TOP_LAYER,GND,13.7731,13.7731,-0.0152133
2686.71,1031.84,GND,POWER,13.7731,13.7732,-0.0193958
2686.71,1031.84,POWER,BOTTOM_LAYER,13.7732,13.7732,-0.0137048
2686.71,1110.58,TOP_LAYER,GND,13.7737,13.7737,0.0031366
2686.71,1110.58,GND,POWER,13.7737,13.7737,0.00522366
2686.71,1110.58,POWER,BOTTOM_LAYER,13.7737,13.7737,0.00371933
2686.71,1189.32,TOP_LAYER,GND,13.7742,13.7742,0.143069
2686.71,1189.32,GND,POWER,13.7742,13.7741,0.0307054
2686.71,1189.32,POWER,BOTTOM_LAYER,13.7741,13.7741,0.163746
2706.4,756.246,TOP_LAYER,GND,13.7709,13.771,-0.133135
2706.4,756.246,GND,POWER,13.771,13.7714,-0.183965
2706.4,756.246,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.119487
2706.4,834.987,TOP_LAYER,GND,13.7704,13.7705,-0.63132
2706.4,834.987,GND,POWER,13.7705,13.7715,-0.480773
2706.4,834.987,POWER,BOTTOM_LAYER,13.7715,13.7716,-0.299295
2706.4,913.727,TOP_LAYER,GND,13.7718,13.7718,-0.111931
2706.4,913.727,GND,POWER,13.7718,13.7722,-0.15729
2706.4,913.727,POWER,BOTTOM_LAYER,13.7722,13.7722,-0.0980777
2706.4,992.467,TOP_LAYER,GND,13.7728,13.7728,-0.0290836
2706.4,992.467,GND,POWER,13.7728,13.7729,-0.0413573
2706.4,992.467,POWER,BOTTOM_LAYER,13.7729,13.7729,-0.0170689
2706.4,1071.21,TOP_LAYER,GND,13.7735,13.7735,-0.00401921
2706.4,1071.21,GND,POWER,13.7735,13.7736,-0.00507878
2706.4,1071.21,POWER,BOTTOM_LAYER,13.7736,13.7736,0.00993726
2706.4,1149.95,TOP_LAYER,GND,13.7741,13.7741,0.0210244
2706.4,1149.95,GND,POWER,13.7741,13.774,0.0209505
2706.4,1149.95,POWER,BOTTOM_LAYER,13.774,13.774,0.037829
2726.08,86.9548,TOP_LAYER,GND,0.0126322,0.0126293,0.0198011
2726.08,86.9548,GND,POWER,0.0126293,0.0125805,0.0228534
2726.08,86.9548,POWER,BOTTOM_LAYER,0.0125805,0.0125772,0.0228534
2726.08,244.435,TOP_LAYER,GND,0.0125989,0.0125989,-2.37923e-14
2726.08,244.435,GND,POWER,0.0125989,0.0125304,0.032118
2726.08,244.435,POWER,BOTTOM_LAYER,0.0125304,0.0125258,0.032118
2726.08,716.876,TOP_LAYER,GND,13.7711,13.7711,-0.0773374
2726.08,716.876,GND,POWER,13.7711,13.7713,-0.123992
2726.08,716.876,POWER,BOTTOM_LAYER,13.7713,13.7714,-0.08336
2726.08,795.617,TOP_LAYER,GND,13.7707,13.7707,-0.247335
2726.08,795.617,GND,POWER,13.7707,13.7714,-0.307386
2726.08,795.617,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.203566
2726.08,874.357,TOP_LAYER,GND,13.7712,13.7712,-0.239263
2726.08,874.357,GND,POWER,13.7712,13.7718,-0.295855
2726.08,874.357,POWER,BOTTOM_LAYER,13.7718,13.7718,-0.194852
2726.08,953.097,TOP_LAYER,GND,13.7724,13.7724,-0.0558363
2726.08,953.097,GND,POWER,13.7724,13.7726,-0.0798821
2726.08,953.097,POWER,BOTTOM_LAYER,13.7726,13.7726,-0.049882
2726.08,1031.84,TOP_LAYER,GND,13.7732,13.7732,-0.0132481
2726.08,1031.84,GND,POWER,13.7732,13.7733,-0.0181484
2726.08,1031.84,POWER,BOTTOM_LAYER,13.7733,13.7733,-0.00638646
2726.08,1110.58,TOP_LAYER,GND,13.7738,13.7738,0.00608838
2726.08,1110.58,GND,POWER,13.7738,13.7738,0.00891919
2726.08,1110.58,POWER,BOTTOM_LAYER,13.7738,13.7738,0.0135451
2726.08,1189.32,TOP_LAYER,GND,13.7743,13.7743,0.132398
2726.08,1189.32,GND,POWER,13.7743,13.7742,0.0326662
2726.08,1189.32,POWER,BOTTOM_LAYER,13.7742,13.7742,0.172364
2745.77,756.246,TOP_LAYER,GND,13.7709,13.7709,-0.175295
2745.77,756.246,GND,POWER,13.7709,13.7714,-0.23191
2745.77,756.246,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0594557
2745.77,834.987,TOP_LAYER,GND,13.7683,13.7692,-5.75292
2745.77,834.987,GND,POWER,13.7692,13.7715,-1.09225
2745.77,834.987,POWER,BOTTOM_LAYER,13.7715,13.7715,-0.402749
2745.77,913.727,TOP_LAYER,GND,13.7718,13.7718,-0.162057
2745.77,913.727,GND,POWER,13.7718,13.7722,-0.211158
2745.77,913.727,POWER,BOTTOM_LAYER,13.7722,13.7722,0.0168646
2745.77,992.467,TOP_LAYER,GND,13.7729,13.7729,-0.0350598
2745.77,992.467,GND,POWER,13.7729,13.773,-0.0554872
2745.77,992.467,POWER,BOTTOM_LAYER,13.773,13.773,0.157849
2745.77,1071.21,TOP_LAYER,GND,13.7737,13.7737,-0.00450046
2745.77,1071.21,GND,POWER,13.7737,13.7737,-0.0151751
2745.77,1071.21,POWER,BOTTOM_LAYER,13.7737,13.7737,0.222192
2745.77,1149.95,TOP_LAYER,GND,13.7742,13.7742,0.0192289
2745.77,1149.95,GND,POWER,13.7742,13.7742,0.0105928
2745.77,1149.95,POWER,BOTTOM_LAYER,13.7742,13.7742,0.257782
2765.45,165.695,TOP_LAYER,GND,0.0127631,0.0127547,0.057937
2765.45,165.695,GND,POWER,0.0127547,0.0126778,0.036025
2765.45,165.695,POWER,BOTTOM_LAYER,0.0126778,0.0126726,0.036025
2765.45,716.876,TOP_LAYER,GND,13.7711,13.7711,-0.0830898
2765.45,716.876,GND,POWER,13.7711,13.7714,-0.139121
2765.45,716.876,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.0677386
2765.45,795.617,TOP_LAYER,GND,13.7703,13.7704,-0.629734
2765.45,795.617,GND,POWER,13.7704,13.7714,-0.476287
2765.45,795.617,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.261688
2765.45,874.357,TOP_LAYER,GND,13.7707,13.7708,-0.622942
2765.45,874.357,GND,POWER,13.7708,13.7718,-0.465952
2765.45,874.357,POWER,BOTTOM_LAYER,13.7718,13.7719,-0.24173
2765.45,953.097,TOP_LAYER,GND,13.7724,13.7724,-0.0675669
2765.45,953.097,GND,POWER,13.7724,13.7726,-0.0939161
2765.45,953.097,POWER,BOTTOM_LAYER,13.7726,13.7726,0.00716212
2765.45,1031.84,TOP_LAYER,GND,13.7733,13.7733,-0.0139928
2765.45,1031.84,GND,POWER,13.7733,13.7734,-0.018265
2765.45,1031.84,POWER,BOTTOM_LAYER,13.7734,13.7734,0.0776496
2765.45,1110.58,TOP_LAYER,GND,13.774,13.774,0.0109739
2765.45,1110.58,GND,POWER,13.774,13.7739,0.0114309
2765.45,1110.58,POWER,BOTTOM_LAYER,13.7739,13.7739,0.110538
2765.45,1189.32,TOP_LAYER,GND,13.7744,13.7744,0.11496
2765.45,1189.32,GND,POWER,13.7744,13.7743,0.0342757
2765.45,1189.32,POWER,BOTTOM_LAYER,13.7743,13.7743,0.267915
2772.18,543.764,TOP_LAYER,GND,0.0126585,0.0126585,1.18962e-14
2772.18,543.764,GND,POWER,0.0126585,0.0124977,0.07542
2772.18,543.764,POWER,BOTTOM_LAYER,0.0124977,0.0124867,0.07542
2785.14,756.246,TOP_LAYER,GND,13.7711,13.7711,-0.115139
2785.14,756.246,GND,POWER,13.7711,13.7714,-0.150305
2785.14,756.246,POWER,BOTTOM_LAYER,13.7714,13.7714,-0.256027
2785.14,834.987,TOP_LAYER,GND,13.7705,13.7706,-0.595677
2785.14,834.987,GND,POWER,13.7706,13.7715,-0.411602
2785.14,834.987,POWER,BOTTOM_LAYER,13.7715,13.7716,-0.679233
2785.14,913.727,TOP_LAYER,GND,13.772,13.772,-0.0881407
2785.14,913.727,GND,POWER,13.772,13.7722,-0.110432
2785.14,913.727,POWER,BOTTOM_LAYER,13.7722,13.7723,-0.288192
2785.14,992.467,TOP_LAYER,GND,13.7731,13.7731,0.00103402
2785.14,992.467,GND,POWER,13.7731,13.773,0.0161214
2785.14,992.467,POWER,BOTTOM_LAYER,13.773,13.7731,-0.207681
2785.14,1071.21,TOP_LAYER,GND,13.7739,13.7739,0.0633018
2785.14,1071.21,GND,POWER,13.7739,13.7737,0.0689376
2785.14,1071.21,POWER,BOTTOM_LAYER,13.7737,13.7737,-0.209513
2785.14,1149.95,TOP_LAYER,GND,13.7744,13.7744,0.0875244
2785.14,1149.95,GND,POWER,13.7744,13.7742,0.0978715
2785.14,1149.95,POWER,BOTTOM_LAYER,13.7742,13.7742,-0.185437
2794.82,1729.79,TOP_LAYER,GND,0.00462603,0.00467511,-0.336521
2794.82,1729.79,GND,POWER,0.00467511,0.00460364,0.0335136
2794.82,1729.79,POWER,BOTTOM_LAYER,0.00460364,0.00459876,0.0335136
2804.82,86.9548,TOP_LAYER,GND,0.0128664,0.0128622,0.0286733
2804.82,86.9548,GND,POWER,0.0128622,0.0128005,0.0289603
2804.82,86.9548,POWER,BOTTOM_LAYER,0.0128005,0.0127962,0.0289603
2804.82,716.876,TOP_LAYER,GND,13.7712,13.7712,-0.0809124
2804.82,716.876,GND,POWER,13.7712,13.7715,-0.131622
2804.82,716.876,POWER,BOTTOM_LAYER,13.7715,13.7715,-0.106928
2804.82,795.617,TOP_LAYER,GND,13.7708,13.7709,-0.254501
2804.82,795.617,GND,POWER,13.7709,13.7716,-0.327518
2804.82,795.617,POWER,BOTTOM_LAYER,13.7716,13.7716,-0.234612
2804.82,874.357,TOP_LAYER,GND,13.7713,13.7713,-0.249588
2804.82,874.357,GND,POWER,13.7713,13.772,-0.322148
2804.82,874.357,POWER,BOTTOM_LAYER,13.772,13.7721,-0.234118
2804.82,953.097,TOP_LAYER,GND,13.7726,13.7726,-0.066686
2804.82,953.097,GND,POWER,13.7726,13.7728,-0.105727
2804.82,953.097,POWER,BOTTOM_LAYER,13.7728,13.7728,-0.0917801
2804.82,1031.84,TOP_LAYER,GND,13.7735,13.7735,-0.0197345
2804.82,1031.84,GND,POWER,13.7735,13.7736,-0.0438543
2804.82,1031.84,POWER,BOTTOM_LAYER,13.7736,13.7736,-0.0615916
2804.82,1110.58,TOP_LAYER,GND,13.7742,13.7742,0.0697864
2804.82,1110.58,GND,POWER,13.7742,13.7742,-0.0174758
2804.82,1110.58,POWER,BOTTOM_LAYER,13.7742,13.7742,-0.0492085
2804.82,1189.32,TOP_LAYER,GND,13.7746,13.7746,0.0749716
2804.82,1189.32,GND,POWER,13.7746,13.7746,0.00212532
2804.82,1189.32,POWER,BOTTOM_LAYER,13.7746,13.7746,0.0665557
2824.51,756.246,TOP_LAYER,GND,13.7713,13.7713,-0.0729041
2824.51,756.246,GND,POWER,13.7713,13.7715,-0.0956462
2824.51,756.246,POWER,BOTTOM_LAYER,13.7715,13.7715,-0.0870671
2824.51,834.987,TOP_LAYER,GND,13.7713,13.7714,-0.142532
2824.51,834.987,GND,POWER,13.7714,13.7718,-0.176859
2824.51,834.987,POWER,BOTTOM_LAYER,13.7718,13.7718,-0.161274
2824.51,913.727,TOP_LAYER,GND,13.7723,13.7723,-0.0489903
2824.51,913.727,GND,POWER,13.7723,13.7724,-0.0623083
2824.51,913.727,POWER,BOTTOM_LAYER,13.7724,13.7724,-0.070413
2824.51,992.467,TOP_LAYER,GND,13.7733,13.7733,0.00897811
2824.51,992.467,GND,POWER,13.7733,13.7732,0.0227773
2824.51,992.467,POWER,BOTTOM_LAYER,13.7732,13.7733,-0.0100028
2844.19,323.175,TOP_LAYER,GND,0.0131045,0.013074,0.209314
2844.19,323.175,GND,POWER,0.013074,0.0128556,0.102441
2844.19,323.175,POWER,BOTTOM_LAYER,0.0128556,0.0128406,0.102441
2844.19,716.876,TOP_LAYER,GND,13.7713,13.7713,-0.0651744
2844.19,716.876,GND,POWER,13.7713,13.7715,-0.0990902
2844.19,716.876,POWER,BOTTOM_LAYER,13.7715,13.7716,-0.0646389
2844.19,795.617,TOP_LAYER,GND,13.7713,13.7713,-0.129467
2844.19,795.617,GND,POWER,13.7713,13.7717,-0.192597
2844.19,795.617,POWER,BOTTOM_LAYER,13.7717,13.7717,-0.120786
2844.19,874.357,TOP_LAYER,GND,13.7718,13.7718,-0.126445
2844.19,874.357,GND,POWER,13.7718,13.7722,-0.190284
2844.19,874.357,POWER,BOTTOM_LAYER,13.7722,13.7722,-0.118363
2844.19,953.097,TOP_LAYER,GND,13.7728,13.7728,-0.0551886
2844.19,953.097,GND,POWER,13.7728,13.773,-0.0906389
2844.19,953.097,POWER,BOTTOM_LAYER,13.773,13.773,-0.0530607
2844.19,1031.84,TOP_LAYER,GND,13.7737,13.7737,-0.00162572
2844.19,1031.84,GND,POWER,13.7737,13.7738,-0.0509394
2844.19,1031.84,POWER,BOTTOM_LAYER,13.7738,13.7739,-0.0316574
2844.19,1189.32,TOP_LAYER,GND,13.7749,13.7748,0.0855709
2844.19,1189.32,GND,POWER,13.7748,13.7749,-0.00662132
2844.19,1189.32,POWER,BOTTOM_LAYER,13.7749,13.7749,0.0710766
2869.23,1100.25,TOP_LAYER,GND,13.7745,13.7745,-0.449829
2869.23,1100.25,GND,POWER,13.7745,13.7745,0.0654363
2869.23,1100.25,POWER,BOTTOM_LAYER,13.7745,13.7745,0.0383878
2869.23,1297.1,TOP_LAYER,GND,0.00404627,0.00404627,-0
2869.23,1297.1,GND,POWER,0.00404627,0.00398415,0.123209
2869.23,1297.1,POWER,BOTTOM_LAYER,0.00398415,0.0039799,0.123209
2863.88,756.246,TOP_LAYER,GND,13.7715,13.7715,-0.0437144
2863.88,756.246,GND,POWER,13.7715,13.7716,-0.0568348
2863.88,756.246,POWER,BOTTOM_LAYER,13.7716,13.7716,-0.0461013
2863.88,834.987,TOP_LAYER,GND,13.7717,13.7718,-0.059235
2863.88,834.987,GND,POWER,13.7718,13.7719,-0.0800231
2863.88,834.987,POWER,BOTTOM_LAYER,13.7719,13.7719,-0.065197
2863.88,913.727,TOP_LAYER,GND,13.7725,13.7725,-0.0239223
2863.88,913.727,GND,POWER,13.7725,13.7726,-0.0291014
2863.88,913.727,POWER,BOTTOM_LAYER,13.7726,13.7726,-0.0289584
2863.88,992.467,TOP_LAYER,GND,13.7736,13.7736,0.0162947
2863.88,992.467,GND,POWER,13.7736,13.7735,0.0388552
2863.88,992.467,POWER,BOTTOM_LAYER,13.7735,13.7735,0.0166366
2883.56,244.435,TOP_LAYER,GND,0.0131484,0.0131353,0.0899531
2883.56,244.435,GND,POWER,0.0131353,0.0130007,0.063125
2883.56,244.435,POWER,BOTTOM_LAYER,0.0130007,0.0129915,0.063125
2883.56,716.876,TOP_LAYER,GND,13.7715,13.7715,-0.0479012
2883.56,716.876,GND,POWER,13.7715,13.7716,-0.0674681
2883.56,716.876,POWER,BOTTOM_LAYER,13.7716,13.7716,-0.0376418
2883.56,795.617,TOP_LAYER,GND,13.7716,13.7716,-0.0722643
2883.56,795.617,GND,POWER,13.7716,13.7718,-0.112255
2883.56,795.617,POWER,BOTTOM_LAYER,13.7718,13.7718,-0.0650342
2883.56,874.357,TOP_LAYER,GND,13.7721,13.7721,-0.0700735
2883.56,874.357,GND,POWER,13.7721,13.7723,-0.112402
2883.56,874.357,POWER,BOTTOM_LAYER,13.7723,13.7723,-0.0622115
2883.56,953.097,TOP_LAYER,GND,13.773,13.773,-0.0441456
2883.56,953.097,GND,POWER,13.773,13.7732,-0.0774654
2883.56,953.097,POWER,BOTTOM_LAYER,13.7732,13.7732,-0.0197282
2883.56,1031.84,TOP_LAYER,GND,13.774,13.774,0.00248151
2883.56,1031.84,GND,POWER,13.774,13.7742,-0.0615889
2883.56,1031.84,POWER,BOTTOM_LAYER,13.7742,13.7742,-0.0244546
2883.56,1189.32,TOP_LAYER,GND,13.7752,13.7752,0.105214
2883.56,1189.32,GND,POWER,13.7752,13.7752,-0.0163407
2883.56,1189.32,POWER,BOTTOM_LAYER,13.7752,13.7752,0.0800908
2903.25,756.246,TOP_LAYER,GND,13.7716,13.7716,-0.024459
2903.25,756.246,GND,POWER,13.7716,13.7717,-0.0423443
2903.25,756.246,POWER,BOTTOM_LAYER,13.7717,13.7717,-0.0226043
2903.25,834.987,TOP_LAYER,GND,13.7719,13.7719,-0.0449176
2903.25,834.987,GND,POWER,13.7719,13.772,-0.0485802
2903.25,834.987,POWER,BOTTOM_LAYER,13.772,13.772,-0.02485
2903.25,913.727,TOP_LAYER,GND,13.7727,13.7727,0.00167605
2903.25,913.727,GND,POWER,13.7727,13.7728,-0.0225316
2903.25,913.727,POWER,BOTTOM_LAYER,13.7728,13.7728,0.00174858
2903.25,992.467,TOP_LAYER,GND,13.7738,13.7738,-0.0186854
2903.25,992.467,GND,POWER,13.7738,13.7737,0.0608052
2903.25,992.467,POWER,BOTTOM_LAYER,13.7737,13.7737,0.0602639
2903.25,1071.21,TOP_LAYER,GND,13.7748,13.7748,0.0516116
2903.25,1071.21,GND,POWER,13.7748,13.7745,0.113845
2903.25,1071.21,POWER,BOTTOM_LAYER,13.7745,13.7745,0.0626985
2903.25,1149.95,TOP_LAYER,GND,13.7754,13.7753,0.11387
2903.25,1149.95,GND,POWER,13.7753,13.7751,0.128077
2903.25,1149.95,POWER,BOTTOM_LAYER,13.7751,13.7751,0.0771504
2922.93,165.695,TOP_LAYER,GND,0.0132144,0.0132099,0.0307039
2922.93,165.695,GND,POWER,0.0132099,0.0131254,0.0396239
2922.93,165.695,POWER,BOTTOM_LAYER,0.0131254,0.0131197,0.0396239
2922.93,323.175,TOP_LAYER,GND,0.0132647,0.0132656,-0.0060214
2922.93,323.175,GND,POWER,0.0132656,0.0130751,0.0893613
2922.93,323.175,POWER,BOTTOM_LAYER,0.0130751,0.013062,0.0893613
2922.93,716.876,TOP_LAYER,GND,13.7716,13.7716,-0.0338068
2922.93,716.876,GND,POWER,13.7716,13.7717,-0.0452442
2922.93,716.876,POWER,BOTTOM_LAYER,13.7717,13.7717,0.00793337
2922.93,795.617,TOP_LAYER,GND,13.7717,13.7717,-0.0355444
2922.93,795.617,GND,POWER,13.7717,13.7719,-0.0696375
2922.93,795.617,POWER,BOTTOM_LAYER,13.7719,13.7719,0.00821821
2922.93,874.357,TOP_LAYER,GND,13.7723,13.7723,-0.0213629
2922.93,874.357,GND,POWER,13.7723,13.7724,-0.0709143
2922.93,874.357,POWER,BOTTOM_LAYER,13.7724,13.7724,0.0265195
2922.93,953.097,TOP_LAYER,GND,13.7732,13.7732,-0.0197976
2922.93,953.097,GND,POWER,13.7732,13.7734,-0.0897982
2922.93,953.097,POWER,BOTTOM_LAYER,13.7734,13.7734,0.309729
