x;y;layer1;layer2;voltage1;voltage2;current
194.424;1336.09;POWER;BOTTOM_LAYER;0.00182124;0.00182106;0.00124619
194.924;1294.77;TOP_LAYER;GND;0.00182402;0.00182377;0.00168395
194.924;1294.77;GND;POWER;0.00182377;0.00182018;0.00168395
194.924;1294.77;POWER;BOTTOM_LAYER;0.00182018;0.00182004;0.000937487
195.238;687.586;TOP_LAYER;GND;0.00176636;0.00176658;-0.0015112
195.238;687.586;GND;POWER;0.00176658;0.0017698;-0.0015112
195.238;687.586;POWER;BOTTOM_LAYER;0.0017698;0.00176998;-0.0012187
195.238;715.306;TOP_LAYER;GND;0.00176873;0.00176891;-0.00122725
195.238;715.306;GND;POWER;0.00176891;0.00177152;-0.00122725
195.238;715.306;POWER;BOTTOM_LAYER;0.00177152;0.00177149;0.000208986
195.238;1239.33;TOP_LAYER;GND;0.00182199;0.00182178;0.00148761
195.238;1239.33;GND;POWER;0.00182178;0.0018186;0.00148761
195.238;1239.33;POWER;BOTTOM_LAYER;0.0018186;0.0018186;2.48221e-05
195.238;1267.05;TOP_LAYER;GND;0.00182396;0.00182372;0.00166091
195.238;1267.05;GND;POWER;0.00182372;0.00182018;0.00166091
195.238;1267.05;POWER;BOTTOM_LAYER;0.00182018;0.00182004;0.000937487
208.584;1125.26;TOP_LAYER;GND;0.0018076;0.00180775;-0.00104143
208.584;1125.26;GND;POWER;0.00180775;0.00180997;-0.00104143
208.584;1125.26;POWER;BOTTOM_LAYER;0.00180997;0.00180946;0.00347385
212.25;833.472;TOP_LAYER;GND;0.00178384;0.00178388;-0.000225852
212.25;833.472;GND;POWER;0.00178388;0.00178436;-0.000225852
212.25;833.472;POWER;BOTTOM_LAYER;0.00178436;0.00178428;0.00051225
213.998;735.714;TOP_LAYER;GND;0.00176914;0.00176926;-0.000776422
213.998;735.714;GND;POWER;0.00176926;0.00177092;-0.000776422
213.998;735.714;POWER;BOTTOM_LAYER;0.00177092;0.00177087;0.000329574
217.479;1222.78;TOP_LAYER;GND;0.00182102;0.00182081;0.00142849
217.479;1222.78;GND;POWER;0.00182081;0.00181776;0.00142849
217.479;1222.78;POWER;BOTTOM_LAYER;0.00181776;0.0018181;-0.00234137
227.582;1145.45;TOP_LAYER;GND;0.00181268;0.00181251;0.00118963
227.582;1145.45;GND;POWER;0.00181251;0.00180997;0.00118963
227.582;1145.45;POWER;BOTTOM_LAYER;0.00180997;0.00181058;-0.00415181
229.723;811.953;TOP_LAYER;GND;0.00178149;0.00178132;0.001165
229.723;811.953;GND;POWER;0.00178132;0.00177884;0.001165
229.723;811.953;POWER;BOTTOM_LAYER;0.00177884;0.00177905;-0.00147184
230.569;757.935;TOP_LAYER;GND;0.00177265;0.00177276;-0.000765121
230.569;757.935;GND;POWER;0.00177276;0.00177439;-0.000765121
230.569;757.935;POWER;BOTTOM_LAYER;0.00177439;0.00177452;-0.000863614
232.063;82.1517;TOP_LAYER;GND;0.00166183;0.00166246;-0.00433431
232.063;82.1517;GND;POWER;0.00166246;0.0016633;-0.000395784
232.063;82.1517;POWER;BOTTOM_LAYER;0.0016633;0.00166336;-0.000395784
232.063;1341.99;TOP_LAYER;GND;0.00182622;0.00182598;0.00166452
232.063;1341.99;GND;POWER;0.00182598;0.00182243;0.00166452
232.063;1341.99;POWER;BOTTOM_LAYER;0.00182243;0.00182234;0.000563918
232.063;1814.44;TOP_LAYER;GND;0.00182253;0.00182272;-0.00129189
232.063;1814.44;GND;POWER;0.00182272;0.0018227;9.93427e-06
232.063;1814.44;POWER;BOTTOM_LAYER;0.0018227;0.0018227;9.93427e-06
232.324;1199.37;TOP_LAYER;GND;0.00181742;0.00181744;-0.000149651
232.324;1199.37;GND;POWER;0.00181744;0.00181776;-0.000149651
232.324;1199.37;POWER;BOTTOM_LAYER;0.00181776;0.00181724;0.00360432
235.906;1171.89;TOP_LAYER;GND;0.00181474;0.00181471;0.000232559
235.906;1171.89;GND;POWER;0.00181471;0.00181421;0.000232559
235.906;1171.89;POWER;BOTTOM_LAYER;0.00181421;0.00181456;-0.00237703
236.371;785.041;TOP_LAYER;GND;0.00177802;0.00177807;-0.000357257
236.371;785.041;GND;POWER;0.00177807;0.00177884;-0.000357257
236.371;785.041;POWER;BOTTOM_LAYER;0.00177884;0.00177815;0.00473097
271.433;160.892;TOP_LAYER;GND;0.00166218;0.00166381;-0.0111719
271.433;160.892;GND;POWER;0.00166381;0.00166458;-0.000362228
271.433;160.892;POWER;BOTTOM_LAYER;0.00166458;0.00166463;-0.000362228
271.433;790.813;TOP_LAYER;GND;0.00177995;0.00177966;0.00201008
271.433;790.813;GND;POWER;0.00177966;0.00177779;0.000878452
271.433;790.813;POWER;BOTTOM_LAYER;0.00177779;0.00177716;0.00432645
271.433;1420.74;TOP_LAYER;GND;0.00183014;0.00183106;-0.00628922
271.433;1420.74;GND;POWER;0.00183106;0.00182437;0.00313544
271.433;1420.74;POWER;BOTTOM_LAYER;0.00182437;0.00182432;0.00032556
271.433;1578.22;TOP_LAYER;GND;0.00182878;0.00182897;-0.00124154
271.433;1578.22;GND;POWER;0.00182897;0.00182613;0.00132965
271.433;1578.22;POWER;BOTTOM_LAYER;0.00182613;0.00182594;0.00132965
271.433;1893.18;TOP_LAYER;GND;0.00182154;0.00182172;-0.00126348
271.433;1893.18;GND;POWER;0.00182172;0.00182205;-0.00015544
271.433;1893.18;POWER;BOTTOM_LAYER;0.00182205;0.00182208;-0.00015544
272.18;275.064;TOP_LAYER;GND;0.00168458;0.0016834;0.00814013
272.18;275.064;GND;POWER;0.0016834;0.00167342;0.00467547
272.18;275.064;POWER;BOTTOM_LAYER;0.00167342;0.00167274;0.00467547
292.954;663.739;TOP_LAYER;GND;0.00176459;0.0017646;-0.000447693
292.954;663.739;GND;POWER;0.0017646;0.00176704;-0.00830746
292.954;663.739;POWER;BOTTOM_LAYER;0.00176704;0.0017671;-0.00260245
292.954;863.739;TOP_LAYER;GND;0.00178971;0.00178975;-0.00210345
292.954;863.739;GND;POWER;0.00178975;0.00178894;0.0027325
292.954;863.739;POWER;BOTTOM_LAYER;0.00178894;0.00178894;9.20244e-05
292.954;1057.44;TOP_LAYER;GND;0.00181014;0.00181038;-0.0121208
292.954;1057.44;GND;POWER;0.00181038;0.00180828;0.00713988
292.954;1057.44;POWER;BOTTOM_LAYER;0.00180828;0.00180822;0.00304438
292.954;1257.44;TOP_LAYER;GND;0.0018269;0.001827;-0.00476407
292.954;1257.44;GND;POWER;0.001827;0.00182349;0.0119146
292.954;1257.44;POWER;BOTTOM_LAYER;0.00182349;0.00182336;0.00611576
288.912;1695.34;TOP_LAYER;GND;0.00182545;0.00182551;-0.000436236
288.912;1695.34;GND;POWER;0.00182551;0.00182474;0.000361379
288.912;1695.34;POWER;BOTTOM_LAYER;0.00182474;0.00182469;0.000361379
316.471;1695.34;TOP_LAYER;GND;0.00182557;0.00182551;0.000399666
316.471;1695.34;GND;POWER;0.00182551;0.00182514;0.000176178
316.471;1695.34;POWER;BOTTOM_LAYER;0.00182514;0.00182511;0.000176178
316.471;1722.9;TOP_LAYER;GND;0.00182532;0.00182551;-0.00129526
316.471;1722.9;GND;POWER;0.00182551;0.0018244;0.000519499
316.471;1722.9;POWER;BOTTOM_LAYER;0.0018244;0.00182433;0.000519499
316.471;1750.46;TOP_LAYER;GND;0.00182456;0.00182457;-6.14353e-05
316.471;1750.46;GND;POWER;0.00182457;0.00182361;0.000451649
316.471;1750.46;POWER;BOTTOM_LAYER;0.00182361;0.00182354;0.000451649
316.471;1778.02;TOP_LAYER;GND;0.00182353;0.00182354;-2.87532e-05
316.471;1778.02;GND;POWER;0.00182354;0.00182289;0.000302242
316.471;1778.02;POWER;BOTTOM_LAYER;0.00182289;0.00182285;0.000302242
316.471;1805.58;TOP_LAYER;GND;0.00182353;0.00182354;-2.87532e-05
316.471;1805.58;GND;POWER;0.00182354;0.00182289;0.000302242
316.471;1805.58;POWER;BOTTOM_LAYER;0.00182289;0.00182285;0.000302242
316.471;1833.13;TOP_LAYER;GND;0.00182284;0.00182282;0.000107711
316.471;1833.13;GND;POWER;0.00182282;0.00182224;0.000273943
316.471;1833.13;POWER;BOTTOM_LAYER;0.00182224;0.0018222;0.000273943
344.03;1833.13;TOP_LAYER;GND;0.00182291;0.00182283;0.000527774
344.03;1833.13;GND;POWER;0.00182283;0.00182224;0.000276199
344.03;1833.13;POWER;BOTTOM_LAYER;0.00182224;0.0018222;0.000276199
350.174;633.333;TOP_LAYER;GND;0.00175165;0.00175105;0.00411004
350.174;633.333;GND;POWER;0.00175105;0.00175508;-0.00188951
350.174;633.333;POWER;BOTTOM_LAYER;0.00175508;0.00175535;-0.00188951
350.174;790.813;TOP_LAYER;GND;0.00177859;0.00177827;0.0021635
350.174;790.813;GND;POWER;0.00177827;0.00177356;0.00221004
350.174;790.813;POWER;BOTTOM_LAYER;0.00177356;0.00177323;0.00221004
358.855;1313.33;TOP_LAYER;GND;0.00185798;0.00185512;0.0196503
358.855;1313.33;GND;POWER;0.00185512;0.00183022;0.0116723
358.855;1313.33;POWER;BOTTOM_LAYER;0.00183022;0.00182852;0.0116723
370.605;411.875;TOP_LAYER;GND;0.00171692;0.00171343;0.0239374
370.605;411.875;GND;POWER;0.00171343;0.00170518;0.00386695
370.605;411.875;POWER;BOTTOM_LAYER;0.00170518;0.00170462;0.00386695
370.605;455.182;TOP_LAYER;GND;0.00172121;0.00171898;0.0153046
370.605;455.182;GND;POWER;0.00171898;0.00171425;0.00221721
370.605;455.182;POWER;BOTTOM_LAYER;0.00171425;0.00171393;0.00221721
371.589;1833.13;TOP_LAYER;GND;0.00182245;0.00182239;0.000413386
371.589;1833.13;GND;POWER;0.00182239;0.00182166;0.00034469
371.589;1833.13;POWER;BOTTOM_LAYER;0.00182166;0.00182161;0.00034469
386.353;1026.91;TOP_LAYER;GND;3.29779;3.2978;-0.0497114
386.353;1026.91;GND;POWER;3.2978;3.29791;-0.0497114
386.353;1026.91;POWER;BOTTOM_LAYER;3.29791;3.29791;-0
388.321;1360.69;TOP_LAYER;GND;3.29779;3.2978;-0.0832276
388.321;1360.69;GND;POWER;3.2978;3.29798;-0.0832276
388.321;1360.69;POWER;BOTTOM_LAYER;3.29798;3.29798;-0.0278537
393.243;1391.21;TOP_LAYER;GND;3.29786;3.29787;-0.0658759
393.243;1391.21;GND;POWER;3.29787;3.29801;-0.0658759
393.243;1391.21;POWER;BOTTOM_LAYER;3.29801;3.29801;0.0278537
398.164;870.537;TOP_LAYER;GND;3.29949;3.29949;-0.0322948
