x,y,layer1,layer2,voltage1,voltage2,current
4256.12,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7785,13.7785,-0.0113105
4256.12,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7787,13.7787,0.0192018
4256.12,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7786,13.7787,-0.0606817
4275.81,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7783,13.7782,0.0714686
4275.81,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7786,13.7785,0.0870097
4275.81,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7787,13.7786,0.0420084
4275.81,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7784,13.7785,-0.0495062
4297.38,505.766,TOP_LAYER,BOTTOM_LAYER,0.0344183,0.0339333,0.833791
4297.38,647.498,TOP_LAYER,BOTTOM_LAYER,0.0339284,0.0333087,1.06541
4295.49,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7781,13.7781,-0.0277439
4295.49,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7783,13.7783,-0.00145757
4295.49,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7787,13.7785,0.0833205
4295.49,1719.67,TOP_LAYER,BOTTOM_LAYER,13.7784,13.7785,-0.0623018
4315.18,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7782,13.778,0.0890639
4315.18,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7785,13.7783,0.13023
4315.18,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7783,13.7783,-0.0435864
4324.94,576.632,TOP_LAYER,BOTTOM_LAYER,0.0345849,0.034051,0.917749
4334.86,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7778,13.7779,-0.0319422
4334.86,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7782,13.7781,0.0229326
4354.55,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7779,13.7778,0.116417
4354.55,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7785,13.7781,0.253895
4354.55,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7781,13.7781,-0.0270804
4389.92,1651.41,TOP_LAYER,BOTTOM_LAYER,13.78,13.7788,3.72589
4389.92,1867.95,TOP_LAYER,BOTTOM_LAYER,0,0.00241204,-7.73485
4374.23,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7776,13.7776,-0.0397381
4374.23,1562.19,TOP_LAYER,BOTTOM_LAYER,13.778,13.7779,0.038827
4393.92,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7777,13.7774,0.14518
4393.92,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7785,13.7778,0.4729
4393.92,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7777,13.7777,0.0137959
4413.6,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7772,13.7773,-0.0531608
4413.6,1562.19,TOP_LAYER,BOTTOM_LAYER,13.7775,13.7776,-0.0235889
4433.29,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7773,13.7771,0.152531
4433.29,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7778,13.7773,0.327318
4433.29,1759.04,TOP_LAYER,BOTTOM_LAYER,13.7773,13.7772,0.0291711
4452.97,971.639,TOP_LAYER,BOTTOM_LAYER,13.6833,13.6834,-0.00780288
4452.97,1050.38,TOP_LAYER,BOTTOM_LAYER,13.6834,13.6834,-0.0142078
4452.97,1129.12,TOP_LAYER,BOTTOM_LAYER,13.6837,13.6838,-0.0122869
4452.97,1207.86,TOP_LAYER,BOTTOM_LAYER,13.6841,13.6841,0.00453099
4452.97,1286.6,TOP_LAYER,BOTTOM_LAYER,13.6843,13.6843,0.0220782
4452.97,1483.45,TOP_LAYER,BOTTOM_LAYER,13.7768,13.7769,-0.0666999
4452.97,1562.19,TOP_LAYER,BOTTOM_LAYER,13.777,13.7772,-0.0758739
4452.97,1640.93,TOP_LAYER,BOTTOM_LAYER,13.7773,13.7773,-0.00548346
4452.97,1719.67,TOP_LAYER,BOTTOM_LAYER,13.777,13.7773,-0.142891
4464.71,169.624,TOP_LAYER,BOTTOM_LAYER,0.035767,0.0349461,1.4111
4472.66,1011.01,TOP_LAYER,BOTTOM_LAYER,13.6834,13.6833,0.0114322
4472.66,1089.75,TOP_LAYER,BOTTOM_LAYER,13.6836,13.6835,0.0568244
4472.66,1168.49,TOP_LAYER,BOTTOM_LAYER,13.6839,13.6839,-0.00175519
4472.66,1247.23,TOP_LAYER,BOTTOM_LAYER,13.6842,13.6842,-0.00278542
4472.66,1325.97,TOP_LAYER,BOTTOM_LAYER,13.6844,13.6844,0.00859383
4472.66,1522.82,TOP_LAYER,BOTTOM_LAYER,13.7769,13.7767,0.150164
4472.66,1601.56,TOP_LAYER,BOTTOM_LAYER,13.7772,13.7768,0.221867
4472.66,1680.3,TOP_LAYER,BOTTOM_LAYER,13.7772,13.7768,0.22833
