x,y,layer1,layer2,voltage1,voltage2,current
350.174,790.813,TOP_LAYER,GND,0.00177889,0.00177857,0.00215843
350.174,790.813,GND,POWER,0.00177857,0.00177386,0.00221142
350.174,790.813,POWER,BOTTOM_LAYER,0.00177386,0.00177354,0.00221142
358.855,1313.33,TOP_LAYER,GND,0.00185826,0.00185539,0.0196523
358.855,1313.33,GND,POWER,0.00185539,0.0018305,0.0116693
358.855,1313.33,POWER,BOTTOM_LAYER,0.0018305,0.0018288,0.0116693
370.605,411.875,TOP_LAYER,GND,0.00171723,0.00171374,0.0239367
370.605,411.875,GND,POWER,0.00171374,0.00170549,0.00386708
370.605,411.875,POWER,BOTTOM_LAYER,0.00170549,0.00170492,0.00386708
370.605,455.182,TOP_LAYER,GND,0.00172152,0.00171928,0.0153038
370.605,455.182,GND,POWER,0.00171928,0.00171455,0.00221745
370.605,455.182,POWER,BOTTOM_LAYER,0.00171455,0.00171423,0.00221745
371.589,1833.13,TOP_LAYER,GND,0.00182273,0.00182267,0.000413518
371.589,1833.13,GND,POWER,0.00182267,0.00182193,0.000344658
371.589,1833.13,POWER,BOTTOM_LAYER,0.00182193,0.00182188,0.000344658
386.353,1026.91,TOP_LAYER,GND,3.29949,3.2995,-0.0497114
386.353,1026.91,GND,POWER,3.2995,3.29961,-0.0497114
386.353,1026.91,POWER,BOTTOM_LAYER,3.29961,3.29961,-0
388.321,1360.69,TOP_LAYER,GND,3.29949,3.2995,-0.0832276
388.321,1360.69,GND,POWER,3.2995,3.29968,-0.0832276
388.321,1360.69,POWER,BOTTOM_LAYER,3.29968,3.29968,-0.0278537
393.243,1391.21,TOP_LAYER,GND,3.29956,3.29957,-0.0658759
393.243,1391.21,GND,POWER,3.29957,3.29971,-0.0658759
393.243,1391.21,POWER,BOTTOM_LAYER,3.29971,3.29971,0.0278537
