x;y;layer1;layer2;voltage1;voltage2;current
232.063;1814.44;GND;POWER;0.00178124;0.00178122;1.04268e-05
232.063;1814.44;POWER;BOTTOM_LAYER;0.00178122;0.00178122;1.04268e-05
232.324;1199.37;TOP_LAYER;GND;0.0017757;0.00177572;-0.000153602
232.324;1199.37;GND;POWER;0.00177572;0.00177605;-0.000153602
232.324;1199.37;POWER;BOTTOM_LAYER;0.00177605;0.00177552;0.00362403
235.906;1171.89;TOP_LAYER;GND;0.00177301;0.00177297;0.000230378
235.906;1171.89;GND;POWER;0.00177297;0.00177248;0.000230378
235.906;1171.89;POWER;BOTTOM_LAYER;0.00177248;0.00177283;-0.00238885
236.371;785.041;TOP_LAYER;GND;0.00173614;0.0017362;-0.000359635
236.371;785.041;GND;POWER;0.0017362;0.00173696;-0.000359635
236.371;785.041;POWER;BOTTOM_LAYER;0.00173696;0.00173627;0.00474622
271.433;160.892;TOP_LAYER;GND;0.00161998;0.00162161;-0.0112005
271.433;160.892;GND;POWER;0.00162161;0.00162239;-0.000363407
271.433;160.892;POWER;BOTTOM_LAYER;0.00162239;0.00162244;-0.000363407
271.433;790.813;TOP_LAYER;GND;0.00173808;0.00173778;0.00202159
271.433;790.813;GND;POWER;0.00173778;0.00173591;0.000878122
271.433;790.813;POWER;BOTTOM_LAYER;0.00173591;0.00173528;0.00433861
271.433;1420.74;TOP_LAYER;GND;0.00178851;0.00178943;-0.00631275
271.433;1420.74;GND;POWER;0.00178943;0.00178272;0.00314724
271.433;1420.74;POWER;BOTTOM_LAYER;0.00178272;0.00178267;0.000317513
271.433;1578.22;TOP_LAYER;GND;0.00178724;0.00178742;-0.00127824
271.433;1578.22;GND;POWER;0.00178742;0.00178456;0.00134107
271.433;1578.22;POWER;BOTTOM_LAYER;0.00178456;0.00178437;0.00134107
271.433;1893.18;TOP_LAYER;GND;0.00178007;0.00178026;-0.00125734
271.433;1893.18;GND;POWER;0.00178026;0.00178058;-0.000153487
271.433;1893.18;POWER;BOTTOM_LAYER;0.00178058;0.00178061;-0.000153487
272.18;275.064;TOP_LAYER;GND;0.00164244;0.00164125;0.00816167
272.18;275.064;GND;POWER;0.00164125;0.00163125;0.00468727
272.18;275.064;POWER;BOTTOM_LAYER;0.00163125;0.00163057;0.00468727
292.954;663.739;TOP_LAYER;GND;0.00172267;0.00172268;-0.000449949
292.954;663.739;GND;POWER;0.00172268;0.00172514;-0.00834011
292.954;663.739;POWER;BOTTOM_LAYER;0.00172514;0.00172519;-0.00261485
292.954;863.739;TOP_LAYER;GND;0.00174786;0.00174791;-0.00210512
292.954;863.739;GND;POWER;0.00174791;0.00174711;0.00271902
292.954;863.739;POWER;BOTTOM_LAYER;0.00174711;0.00174711;7.60911e-05
292.954;1057.44;TOP_LAYER;GND;0.00176837;0.00176861;-0.0121311
292.954;1057.44;GND;POWER;0.00176861;0.00176651;0.00713061
292.954;1057.44;POWER;BOTTOM_LAYER;0.00176651;0.00176645;0.00303316
292.954;1257.44;TOP_LAYER;GND;0.00178521;0.00178531;-0.00476461
292.954;1257.44;GND;POWER;0.00178531;0.0017818;0.0119202
292.954;1257.44;POWER;BOTTOM_LAYER;0.0017818;0.00178168;0.00611697
288.912;1695.34;TOP_LAYER;GND;0.00178396;0.00178402;-0.00043315
288.912;1695.34;GND;POWER;0.00178402;0.00178325;0.000362934
288.912;1695.34;POWER;BOTTOM_LAYER;0.00178325;0.0017832;0.000362934
316.471;1695.34;TOP_LAYER;GND;0.00178408;0.00178402;0.000384043
316.471;1695.34;GND;POWER;0.00178402;0.00178365;0.000176528
316.471;1695.34;POWER;BOTTOM_LAYER;0.00178365;0.00178362;0.000176528
316.471;1722.9;TOP_LAYER;GND;0.00178384;0.00178402;-0.00128812
316.471;1722.9;GND;POWER;0.00178402;0.00178292;0.000516125
316.471;1722.9;POWER;BOTTOM_LAYER;0.00178292;0.00178285;0.000516125
316.471;1750.46;TOP_LAYER;GND;0.00178309;0.00178309;-6.41704e-05
316.471;1750.46;GND;POWER;0.00178309;0.00178214;0.00044936
316.471;1750.46;POWER;BOTTOM_LAYER;0.00178214;0.00178207;0.00044936
316.471;1778.02;TOP_LAYER;GND;0.00178206;0.00178207;-2.61194e-05
316.471;1778.02;GND;POWER;0.00178207;0.00178142;0.000301229
316.471;1778.02;POWER;BOTTOM_LAYER;0.00178142;0.00178138;0.000301229
316.471;1805.58;TOP_LAYER;GND;0.00178206;0.00178207;-2.61194e-05
316.471;1805.58;GND;POWER;0.00178207;0.00178142;0.000301229
316.471;1805.58;POWER;BOTTOM_LAYER;0.00178142;0.00178138;0.000301229
316.471;1833.13;TOP_LAYER;GND;0.00178138;0.00178136;0.000111274
316.471;1833.13;GND;POWER;0.00178136;0.00178078;0.000272467
316.471;1833.13;POWER;BOTTOM_LAYER;0.00178078;0.00178074;0.000272467
344.03;1833.13;TOP_LAYER;GND;0.00178144;0.00178137;0.000522334
344.03;1833.13;GND;POWER;0.00178137;0.00178078;0.000276265
344.03;1833.13;POWER;BOTTOM_LAYER;0.00178078;0.00178074;0.000276265
350.174;633.333;TOP_LAYER;GND;0.00170969;0.00170909;0.00412863
350.174;633.333;GND;POWER;0.00170909;0.00171313;-0.00189756
350.174;633.333;POWER;BOTTOM_LAYER;0.00171313;0.00171341;-0.00189756
350.174;790.813;TOP_LAYER;GND;0.0017367;0.00173638;0.0021853
350.174;790.813;GND;POWER;0.00173638;0.00173167;0.00221186
350.174;790.813;POWER;BOTTOM_LAYER;0.00173167;0.00173134;0.00221186
358.855;1313.33;TOP_LAYER;GND;0.00181633;0.00181346;0.0196748
358.855;1313.33;GND;POWER;0.00181346;0.00178855;0.0116797
358.855;1313.33;POWER;BOTTOM_LAYER;0.00178855;0.00178685;0.0116797
370.605;411.875;TOP_LAYER;GND;0.00167486;0.00167136;0.0240004
370.605;411.875;GND;POWER;0.00167136;0.0016631;0.00387572
370.605;411.875;POWER;BOTTOM_LAYER;0.0016631;0.00166253;0.00387572
370.605;455.182;TOP_LAYER;GND;0.00167916;0.00167692;0.0153448
370.605;455.182;GND;POWER;0.00167692;0.00167219;0.00222126
370.605;455.182;POWER;BOTTOM_LAYER;0.00167219;0.00167186;0.00222126
371.589;1833.13;TOP_LAYER;GND;0.001781;0.00178094;0.000406786
371.589;1833.13;GND;POWER;0.00178094;0.00178021;0.00034409
371.589;1833.13;POWER;BOTTOM_LAYER;0.00178021;0.00178016;0.00034409
386.353;1026.91;TOP_LAYER;GND;3.28505;3.28505;-0.0497114
386.353;1026.91;GND;POWER;3.28505;3.28516;-0.0497114
386.353;1026.91;POWER;BOTTOM_LAYER;3.28516;3.28516;3.04458e-12
388.321;1360.69;TOP_LAYER;GND;3.28504;3.28505;-0.0832276
388.321;1360.69;GND;POWER;3.28505;3.28523;-0.0832276
388.321;1360.69;POWER;BOTTOM_LAYER;3.28523;3.28523;-0.0278537
393.243;1391.21;TOP_LAYER;GND;3.28511;3.28512;-0.0658759
393.243;1391.21;GND;POWER;3.28512;3.28526;-0.0658759
